Kurzbezeichnung;Langbezeichnung;Timestamp;NUTS1;NUTS2;NUTS3;Typ;Landeswahlkreis;Wahlkreis;Bezirk;DistrictCode;Sprengelnummer;Stimmtyp;ErfassungseinheitTyp;Wahlberechtigte;Abgegebene Stimmen;Ungültige Stimmen;Karl Nehammer – Die Volkspartei;Sozialdemokratische Partei Österreichs;Freiheitliche Partei Österreichs;Die Grünen – Die Grüne Alternative;NEOS – Die Reformkraft für dein neues Österreich;Die Bierpartei;Kommunistische Partei Österreichs – KPÖ Plus;Liste GAZA – Stimmen gegen den Völkermord;Liste Madeleine Petrovic;MFG – Österreich Menschen – Freiheit – Grundrechte;Keine von denen;Status;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Ottakring;91601;68;Parteistimmen;;523;264;2;31;88;87;11;18;5;17;3;1;1;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Ottakring;91601;69;Parteistimmen;;675;338;3;38;140;92;20;11;6;14;11;1;0;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Ottakring;91601;70;Parteistimmen;;666;455;0;78;131;95;67;57;5;12;2;6;1;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Ottakring;91601;71;Parteistimmen;;381;284;3;49;91;62;24;29;3;12;6;3;1;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Ottakring;91601;72;Parteistimmen;;727;586;2;146;127;70;117;91;8;14;1;7;1;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Ottakring;91601;73;Parteistimmen;;964;757;4;181;162;113;101;153;9;17;7;8;0;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Ottakring;91601;74;Parteistimmen;;921;565;3;87;244;139;23;25;9;12;23;0;0;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Ottakring;91601;75;Parteistimmen;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Ottakring;91601;76;Parteistimmen;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Ottakring;91601;77;Parteistimmen;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Hernals;91701;1;Parteistimmen;;648;421;4;38;155;60;87;34;9;25;4;0;1;4;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Hernals;91701;2;Parteistimmen;;647;440;1;64;129;45;99;45;9;37;6;2;0;3;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Hernals;91701;3;Parteistimmen;;855;589;6;57;202;62;146;57;9;41;3;2;2;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Hernals;91701;4;Parteistimmen;;656;485;0;47;157;53;109;69;8;29;4;5;1;3;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Hernals;91701;5;Parteistimmen;;741;553;4;76;166;59;128;53;10;49;3;2;0;3;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Hernals;91701;6;Parteistimmen;;813;619;3;65;203;46;164;72;14;39;5;2;0;6;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Hernals;91701;7;Parteistimmen;;846;633;4;112;187;101;99;68;11;34;8;4;0;5;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Hernals;91701;8;Parteistimmen;;895;673;2;122;204;116;97;84;10;28;1;6;1;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Hernals;91701;9;Parteistimmen;;831;577;6;74;158;91;120;78;10;33;1;4;1;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Hernals;91701;10;Parteistimmen;;647;387;4;37;124;62;84;33;7;31;3;1;0;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Hernals;91701;11;Parteistimmen;;642;365;1;59;112;72;50;29;10;22;3;1;2;4;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Hernals;91701;12;Parteistimmen;;914;581;1;90;149;95;105;88;5;27;12;6;2;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Hernals;91701;13;Parteistimmen;;899;624;7;88;192;67;125;78;7;40;9;6;2;3;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Hernals;91701;14;Parteistimmen;;681;489;7;75;171;61;75;48;6;30;7;5;3;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Hernals;91701;15;Parteistimmen;;682;460;2;53;150;90;74;44;11;26;4;4;0;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Hernals;91701;16;Parteistimmen;;652;395;2;50;128;77;69;27;10;23;5;3;0;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Hernals;91701;17;Parteistimmen;;745;538;3;81;172;85;94;55;6;29;6;1;2;4;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Hernals;91701;18;Parteistimmen;;807;566;1;80;183;63;107;67;15;29;11;5;2;3;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Hernals;91701;19;Parteistimmen;;617;428;2;43;146;61;90;34;10;36;2;1;0;3;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Hernals;91701;20;Parteistimmen;;856;496;9;58;191;81;61;48;14;19;9;4;1;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Hernals;91701;21;Parteistimmen;;875;571;4;86;187;145;61;45;14;20;2;4;1;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Hernals;91701;22;Parteistimmen;;914;658;6;84;196;118;109;76;14;34;6;10;2;3;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Hernals;91701;23;Parteistimmen;;792;529;10;83;154;100;88;49;10;19;5;5;2;4;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Hernals;91701;24;Parteistimmen;;889;680;5;151;220;134;73;52;9;19;4;6;3;4;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Hernals;91701;25;Parteistimmen;;715;437;5;64;155;73;61;50;6;11;7;4;0;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Hernals;91701;26;Parteistimmen;;1026;629;4;95;178;144;90;63;16;26;5;4;0;4;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Hernals;91701;27;Parteistimmen;;921;679;4;123;197;95;127;87;4;26;3;11;0;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Hernals;91701;28;Parteistimmen;;1150;804;13;193;206;124;99;111;13;28;8;6;0;3;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Hernals;91701;29;Parteistimmen;;976;696;4;146;184;105;103;117;8;20;1;4;2;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Hernals;91701;30;Parteistimmen;;901;650;5;135;176;113;87;92;11;21;4;4;0;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Hernals;91701;31;Parteistimmen;;925;730;1;168;169;74;128;148;5;24;2;9;0;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Hernals;91701;32;Parteistimmen;;756;525;3;123;124;92;83;72;7;13;2;5;0;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Hernals;91701;33;Parteistimmen;;968;794;3;182;170;139;104;147;24;10;4;7;3;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Hernals;91701;34;Parteistimmen;;1086;908;5;265;168;127;147;157;8;17;4;6;2;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Hernals;91701;35;Parteistimmen;;902;705;8;208;141;107;96;106;15;19;0;3;0;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Hernals;91701;36;Parteistimmen;;812;622;2;201;104;103;76;98;5;17;1;6;4;5;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Hernals;91701;37;Parteistimmen;;817;627;1;173;110;94;101;104;9;19;1;8;2;5;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Hernals;91701;38;Parteistimmen;;628;413;5;45;125;66;74;53;7;33;1;3;0;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Währing;91801;1;Parteistimmen;;779;541;2;90;142;68;122;80;8;18;4;2;0;5;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Währing;91801;2;Parteistimmen;;853;626;1;89;161;80;139;111;8;32;0;4;0;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Währing;91801;3;Parteistimmen;;780;562;0;71;162;69;144;73;8;19;3;6;1;6;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Währing;91801;4;Parteistimmen;;664;497;2;57;156;64;99;61;8;37;0;4;0;9;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Währing;91801;5;Parteistimmen;;704;561;4;62;189;56;108;100;8;28;1;3;0;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Währing;91801;6;Parteistimmen;;660;501;3;56;147;59;109;84;10;25;4;3;0;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Währing;91801;7;Parteistimmen;;784;557;2;73;150;83;118;75;7;34;2;7;1;5;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Währing;91801;8;Parteistimmen;;408;283;3;39;81;23;60;38;7;17;4;4;2;5;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Währing;91801;9;Parteistimmen;;694;518;6;74;147;64;110;66;5;27;8;8;1;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Währing;91801;10;Parteistimmen;;841;633;5;110;163;73;144;88;11;23;4;11;1;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Währing;91801;11;Parteistimmen;;643;460;0;96;109;60;95;71;8;15;3;1;2;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Währing;91801;12;Parteistimmen;;712;558;3;103;143;58;128;84;3;27;3;1;0;5;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Währing;91801;13;Parteistimmen;;957;738;6;127;231;70;159;85;14;27;8;10;0;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Währing;91801;14;Parteistimmen;;890;526;5;58;187;129;50;45;10;31;1;5;0;5;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Währing;91801;15;Parteistimmen;;521;409;0;58;120;33;87;64;7;26;4;7;2;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Währing;91801;16;Parteistimmen;;847;690;2;160;162;58;144;115;6;32;2;7;0;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Währing;91801;17;Parteistimmen;;688;503;5;88;154;59;78;76;7;22;2;9;0;3;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Währing;91801;18;Parteistimmen;;600;409;1;40;143;59;73;60;6;21;1;4;0;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Währing;91801;19;Parteistimmen;;848;673;1;161;141;65;141;126;7;26;1;2;0;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Währing;91801;20;Parteistimmen;;967;811;3;218;140;82;162;158;10;19;3;14;2;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Währing;91801;21;Parteistimmen;;916;677;0;141;189;67;126;111;7;22;4;4;2;4;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Währing;91801;22;Parteistimmen;;914;703;3;176;130;79;126;150;8;16;2;9;2;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Währing;91801;23;Parteistimmen;;807;639;3;145;138;73;121;106;16;26;2;6;1;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Währing;91801;24;Parteistimmen;;631;426;1;70;107;80;79;57;9;16;1;3;2;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Währing;91801;25;Parteistimmen;;780;604;4;129;141;65;115;110;6;23;0;7;2;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Währing;91801;26;Parteistimmen;;808;582;1;126;110;106;108;95;9;16;2;7;1;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Währing;91801;27;Parteistimmen;;727;494;2;103;91;101;75;70;12;22;8;7;1;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Währing;91801;28;Parteistimmen;;837;653;1;156;139;81;125;104;8;26;3;8;1;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Währing;91801;29;Parteistimmen;;861;675;2;151;147;83;153;101;8;18;2;7;0;3;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Währing;91801;30;Parteistimmen;;252;151;10;56;43;20;8;9;1;2;0;1;0;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Währing;91801;31;Parteistimmen;;781;517;3;95;146;127;50;62;6;21;3;1;0;3;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Währing;91801;32;Parteistimmen;;677;498;4;104;123;58;96;74;8;15;5;4;2;5;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Währing;91801;33;Parteistimmen;;1008;763;4;181;151;116;143;122;15;21;0;7;2;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Währing;91801;34;Parteistimmen;;607;492;1;123;92;53;98;98;9;9;2;7;0;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Währing;91801;35;Parteistimmen;;782;628;1;176;100;72;102;137;9;16;6;8;1;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Währing;91801;36;Parteistimmen;;890;711;3;210;117;77;99;177;10;11;2;2;1;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Währing;91801;37;Parteistimmen;;836;690;4;177;123;82;114;164;10;9;3;1;2;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Währing;91801;38;Parteistimmen;;840;680;3;198;108;78;92;168;5;21;1;6;0;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Währing;91801;39;Parteistimmen;;946;760;3;227;119;95;110;168;12;12;2;7;1;4;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Währing;91801;40;Parteistimmen;;690;548;0;149;121;44;101;109;9;9;0;4;0;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Währing;91801;41;Parteistimmen;;1049;700;1;142;153;49;180;137;8;25;1;2;0;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Döbling;91901;1;Parteistimmen;;521;279;4;37;100;54;33;16;8;14;10;3;0;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Döbling;91901;2;Parteistimmen;;656;445;3;64;134;82;78;46;9;21;2;3;2;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Döbling;91901;3;Parteistimmen;;745;481;5;102;132;105;47;56;11;16;5;2;0;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Döbling;91901;4;Parteistimmen;;663;396;8;53;139;90;50;27;9;15;3;1;0;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Döbling;91901;5;Parteistimmen;;684;436;6;75;147;82;36;49;10;25;3;1;2;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Döbling;91901;6;Parteistimmen;;735;535;2;92;160;82;74;80;12;18;4;7;0;4;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Döbling;91901;7;Parteistimmen;;712;583;3;210;76;58;75;140;6;9;0;2;3;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Döbling;91901;8;Parteistimmen;;547;409;1;122;90;32;62;76;4;11;7;3;0;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Döbling;91901;9;Parteistimmen;;254;163;1;92;27;13;10;17;2;0;1;0;0;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Döbling;91901;10;Parteistimmen;;921;671;3;159;158;84;87;133;16;21;2;4;2;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Döbling;91901;11;Parteistimmen;;560;412;4;143;64;57;45;79;9;2;3;5;0;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Döbling;91901;12;Parteistimmen;;783;579;0;134;154;64;94;98;8;16;6;4;0;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Döbling;91901;13;Parteistimmen;;642;480;1;119;112;72;82;65;13;9;2;2;0;3;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Döbling;91901;14;Parteistimmen;;654;525;0;163;83;43;99;114;6;7;6;3;1;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Döbling;91901;15;Parteistimmen;;591;437;2;111;98;79;53;81;4;2;1;4;1;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Döbling;91901;16;Parteistimmen;;581;459;5;124;94;54;81;83;1;15;1;1;0;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Döbling;91901;17;Parteistimmen;;1218;793;7;230;115;63;141;203;7;11;8;6;0;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Döbling;91901;18;Parteistimmen;;204;73;0;23;24;10;9;5;1;0;0;0;0;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Döbling;91901;19;Parteistimmen;;951;699;3;176;149;111;87;141;9;8;2;6;3;4;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Döbling;91901;20;Parteistimmen;;796;602;2;209;81;114;69;108;7;7;1;1;2;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Döbling;91901;21;Parteistimmen;;298;174;4;72;53;16;11;14;1;2;0;1;0;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Döbling;91901;22;Parteistimmen;;640;443;2;110;112;58;57;61;8;23;4;5;0;3;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Döbling;91901;23;Parteistimmen;;462;344;1;86;71;38;62;71;4;7;2;2;0;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Döbling;91901;24;Parteistimmen;;812;583;2;157;129;92;78;72;9;25;8;10;1;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Döbling;91901;25;Parteistimmen;;843;417;9;60;152;117;26;18;10;16;7;1;0;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Döbling;91901;26;Parteistimmen;;840;666;2;213;140;77;71;138;8;8;7;2;0;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Döbling;91901;27;Parteistimmen;;744;383;5;38;151;99;22;26;6;27;4;3;1;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Döbling;91901;28;Parteistimmen;;834;560;2;129;189;108;35;59;14;15;2;2;3;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Döbling;91901;29;Parteistimmen;;975;786;2;245;126;114;104;163;6;10;5;7;2;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Döbling;91901;30;Parteistimmen;;813;576;5;154;137;117;40;72;20;21;1;5;2;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Döbling;91901;31;Parteistimmen;;788;483;2;80;186;120;32;33;6;16;5;1;0;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Döbling;91901;32;Parteistimmen;;782;549;2;118;183;118;32;65;7;14;7;1;1;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Döbling;91901;33;Parteistimmen;;835;488;2;88;163;99;46;47;12;20;6;2;3;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Döbling;91901;34;Parteistimmen;;828;661;5;186;118;114;89;119;10;9;0;7;1;3;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Döbling;91901;35;Parteistimmen;;735;490;2;108;101;95;84;70;10;17;1;1;1;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Döbling;91901;36;Parteistimmen;;1032;851;1;298;122;100;110;181;11;12;5;8;1;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Döbling;91901;37;Parteistimmen;;753;492;7;94;138;122;38;52;10;18;3;8;1;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Döbling;91901;38;Parteistimmen;;395;276;1;58;54;57;36;61;2;6;0;1;0;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Döbling;91901;39;Parteistimmen;;941;633;1;170;147;117;65;98;10;16;4;1;2;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord-West;Döbling;91901;40;Parteistimmen;;849;634;4;188;121;121;55;116;4;16;6;3;0;0;;
